lcl|NC_015762.1_mrna_XM_012316519.2_1	LOC100649911
lcl|NC_015773.1_mrna_XM_020865968.1_15979	LOC100649820
lcl|NC_015773.1_mrna_XM_012314917.2_15980	LOC100650857
lcl|NC_015773.1_mrna_XM_020865971.1_15981	LOC100649940
lcl|NC_015773.1_mrna_XM_003399707.3_15982	LOC100649940
lcl|NC_015773.1_mrna_XM_012314918.2_15983	LOC100649940
lcl|NC_015773.1_mrna_XM_012314919.2_15984	LOC100650739
lcl|NC_015773.1_mrna_XM_003399712.3_15985	LOC100650496
lcl|NC_015773.1_mrna_XM_012314915.2_15986	LOC100651380
lcl|NC_015773.1_mrna_XM_012314914.2_15987	LOC100651380
lcl|NC_015773.1_mrna_XM_020865972.1_15988	LOC100651380
lcl|NC_015773.1_mrna_XM_012314912.2_15989	LOC100649226
lcl|NC_015773.1_mrna_XM_012314913.2_15990	LOC100650414
lcl|NC_015773.1_mrna_XM_003399721.3_15991	LOC100651696
lcl|NC_015773.1_mrna_XM_012314911.2_15992	LOC105666347
lcl|NC_015773.1_mrna_XM_012314909.2_15993	LOC100650615
lcl|NC_015773.1_mrna_XM_012314910.2_15994	LOC100648763
lcl|NC_015773.1_mrna_XM_003399703.3_15995	LOC100649464
lcl|NC_015773.1_mrna_XM_012314908.2_15996	LOC105666346
lcl|NC_015773.1_mrna_XM_003399715.3_15997	LOC100651051
lcl|NC_015773.1_mrna_XM_012314907.2_15998	LOC100648650
lcl|NC_015773.1_mrna_XM_003399694.3_15999	LOC100648177
lcl|NC_015773.1_trna_16000	TRNAV-UAC
lcl|NC_015773.1_mrna_XM_020865908.1_16001	LOC100651579
lcl|NC_015773.1_mrna_XM_003399692.3_16002	LOC100647990
lcl|NC_015773.1_mrna_XM_012314904.2_16003	LOC105666345
lcl|NC_015773.1_mrna_XM_003399691.3_16004	LOC100647870
lcl|NC_015773.1_mrna_XM_020865699.1_16005	LOC100647870
lcl|NC_015773.1_mrna_XM_003399690.3_16006	LOC100647748
lcl|NC_015773.1_mrna_XM_020865808.1_16007	LOC100647547
lcl|NC_015773.1_mrna_XM_012314903.2_16008	LOC100647547
lcl|NC_015773.1_mrna_XM_020865809.1_16009	LOC100647547
lcl|NC_015773.1_mrna_XM_003399688.3_16010	LOC100647547
lcl|NC_015773.1_mrna_XM_003399687.3_16011	LOC100647432
lcl|NC_015773.1_mrna_XM_012314899.1_16012	LOC100647432
lcl|NC_015773.1_mrna_XM_012314897.2_16013	LOC100647432
lcl|NC_015773.1_mrna_XM_012314898.1_16014	LOC100647432
lcl|NC_015773.1_mrna_XM_012314902.1_16015	LOC100647432
lcl|NC_015773.1_mrna_XM_012314901.2_16016	LOC100647432
lcl|NC_015773.1_mrna_XM_012314892.2_16017	LOC100647311
lcl|NC_015773.1_mrna_XM_012314896.2_16018	LOC100647311
lcl|NC_015773.1_mrna_XM_012314895.2_16019	LOC100647311
lcl|NC_015773.1_mrna_XM_012314893.2_16020	LOC100647311
lcl|NC_015773.1_mrna_XM_012314894.2_16021	LOC100647311
lcl|NC_015773.1_mrna_XM_003399685.3_16022	LOC100647195
lcl|NC_015773.1_mrna_XM_012314887.2_16023	LOC100647195
lcl|NC_015773.1_mrna_XM_012314888.2_16024	LOC100647195
lcl|NC_015773.1_mrna_XM_012314891.2_16025	LOC100647195
lcl|NC_015773.1_mrna_XM_003399682.3_16026	LOC100646796
lcl|NC_015773.1_mrna_XM_003399683.3_16027	LOC100646920
lcl|NC_015773.1_mrna_XM_020865813.1_16028	LOC100646920
lcl|NC_015773.1_mrna_XM_012314884.2_16029	LOC100646674
lcl|NC_015773.1_mrna_XM_003399681.3_16030	LOC100646674
lcl|NC_015773.1_mrna_XM_012314883.2_16031	LOC100646554
lcl|NC_015773.1_mrna_XM_003399945.3_16032	LOC100650171
lcl|NC_015773.1_mrna_XM_020865814.1_16033	LOC100646432
lcl|NC_015773.1_mrna_XM_012314874.2_16034	LOC100646432
lcl|NC_015773.1_mrna_XM_020865816.1_16035	LOC100646432
lcl|NC_015773.1_mrna_XM_020865817.1_16036	LOC100646432
lcl|NC_015773.1_mrna_XM_020865821.1_16037	LOC100646432
lcl|NC_015773.1_mrna_XM_020865815.1_16038	LOC100646432
lcl|NC_015773.1_mrna_XM_020865820.1_16039	LOC100646432
lcl|NC_015773.1_mrna_XM_020865819.1_16040	LOC100646432
lcl|NC_015773.1_mrna_XM_020865822.1_16041	LOC100646432
lcl|NC_015773.1_mrna_XM_003399677.3_16042	LOC100646194
lcl|NC_015773.1_mrna_XM_012314873.2_16043	LOC100646194
lcl|NC_015773.1_mrna_XM_020865824.1_16044	LOC100646194
lcl|NC_015773.1_mrna_XM_003399675.3_16045	LOC100646004
lcl|NC_015773.1_mrna_XM_003399676.3_16046	LOC100646004
lcl|NC_015773.1_mrna_XM_003399943.2_16047	LOC100649941
lcl|NC_015773.1_mrna_XM_020865909.1_16048	LOC100649822
lcl|NC_015773.1_mrna_XM_012314870.2_16049	LOC100649705
lcl|NC_015773.1_mrna_XM_012314869.2_16050	LOC100645771
lcl|NC_015773.1_mrna_XM_020866067.1_16051	LOC100645771
lcl|NC_015773.1_mrna_XM_003399672.3_16052	LOC100645569
lcl|NC_015773.1_mrna_XM_003399671.3_16053	LOC100645569
lcl|NC_015773.1_mrna_XM_003399670.3_16054	LOC100645461
lcl|NC_015773.1_mrna_XM_012314867.1_16055	LOC100645341
lcl|NC_015773.1_mrna_XM_003399669.3_16056	LOC100645341
lcl|NC_015773.1_mrna_XM_012314864.2_16057	LOC100645341
lcl|NC_015773.1_mrna_XM_012314868.1_16058	LOC100645341
lcl|NC_015773.1_mrna_XM_003399668.3_16059	LOC100645211
lcl|NC_015773.1_mrna_XM_012314863.2_16060	LOC100649591
lcl|NC_015773.1_mrna_XM_003399666.3_16061	LOC100644975
lcl|NC_015773.1_mrna_XM_003399667.3_16062	LOC100645095
lcl|NC_015773.1_mrna_XM_003399665.3_16063	LOC100644859
lcl|NC_015773.1_mrna_XM_012314862.2_16064	LOC100644859
lcl|NC_015773.1_mrna_XM_020865910.1_16065	LOC100649348
lcl|NC_015773.1_mrna_XM_012315257.2_16066	LOC105666368
lcl|NC_015773.1_mrna_XM_020865829.1_16067	LOC100644494
lcl|NC_015773.1_mrna_XM_020865835.1_16068	LOC100644494
lcl|NC_015773.1_mrna_XM_020865832.1_16069	LOC100644494
lcl|NC_015773.1_mrna_XM_020865831.1_16070	LOC100644494
lcl|NC_015773.1_mrna_XM_020865834.1_16071	LOC100644494
lcl|NC_015773.1_mrna_XM_020865830.1_16072	LOC100644494
lcl|NC_015773.1_trna_16073	TRNAR-UCG
lcl|NC_015773.1_trna_16074	TRNAL-CAA
lcl|NC_015773.1_mrna_XM_003399663.3_16075	LOC100644615
lcl|NC_015773.1_mrna_XM_003399659.2_16076	LOC100644187
lcl|NC_015773.1_mrna_XM_003399658.3_16077	LOC100644072
lcl|NC_015773.1_mrna_XM_003399656.3_16078	LOC100643821
lcl|NC_015773.1_mrna_XM_012314855.2_16079	LOC100643623
lcl|NC_015773.1_mrna_XM_020865706.1_16080	LOC100643623
lcl|NC_015773.1_mrna_XM_020865705.1_16081	LOC100643623
lcl|NC_015773.1_mrna_XM_003399654.3_16082	LOC100643623
lcl|NC_015773.1_mrna_XM_012314859.2_16083	LOC100643623
lcl|NC_015773.1_mrna_XM_012314856.2_16084	LOC100643623
lcl|NC_015773.1_mrna_XM_003399655.3_16085	LOC100643623
lcl|NC_015773.1_mrna_XM_012314857.2_16086	LOC100643623
lcl|NC_015773.1_mrna_XM_020865707.1_16087	LOC100643623
lcl|NC_015773.1_mrna_XM_012314851.2_16088	LOC100643499
lcl|NC_015773.1_mrna_XM_012314852.2_16089	LOC100643499
lcl|NC_015773.1_mrna_XM_012314849.2_16090	LOC100643499
lcl|NC_015773.1_mrna_XM_012314848.2_16091	LOC100643499
lcl|NC_015773.1_mrna_XM_012314853.2_16092	LOC100643499
lcl|NC_015773.1_mrna_XM_012314854.2_16093	LOC100643499
lcl|NC_015773.1_mrna_XM_003399652.3_16094	LOC100643379
lcl|NC_015773.1_mrna_XM_003399651.3_16095	LOC100643173
lcl|NC_015773.1_mrna_XM_003399650.3_16096	LOC100643056
lcl|NC_015773.1_mrna_XM_020865702.1_16097	LOC100643056
lcl|NC_015773.1_mrna_XM_012314846.2_16098	LOC100643056
lcl|NC_015773.1_mrna_XM_020865704.1_16099	LOC100643056
lcl|NC_015773.1_mrna_XM_012314847.2_16100	LOC100643056
lcl|NC_015773.1_mrna_XM_020865912.1_16101	LOC110119754
lcl|NC_015773.1_mrna_XM_020865942.1_16102	LOC110119762
lcl|NC_015773.1_mrna_XM_012314845.2_16103	LOC105666344
lcl|NC_015773.1_mrna_XM_012314843.2_16104	LOC100642936
lcl|NC_015773.1_mrna_XM_020865892.1_16105	LOC105666343
lcl|NC_015773.1_mrna_XM_003399648.3_16106	LOC100642816
lcl|NC_015773.1_mrna_XM_020865889.1_16107	LOC100649110
lcl|NC_015773.1_mrna_XM_012314833.2_16108	LOC100649110
lcl|NC_015773.1_mrna_XM_012314834.2_16109	LOC100649110
lcl|NC_015773.1_mrna_XM_020865890.1_16110	LOC100649110
lcl|NC_015773.1_mrna_XM_012314836.1_16111	LOC100649110
lcl|NC_015773.1_mrna_XM_012314838.2_16112	LOC100649110
lcl|NC_015773.1_mrna_XM_012314835.1_16113	LOC100649110
lcl|NC_015773.1_mrna_XM_012315256.2_16114	LOC105666367
lcl|NC_015773.1_mrna_XM_012314831.2_16115	LOC100648995
lcl|NC_015773.1_mrna_XM_012315255.2_16116	LOC105666366
lcl|NC_015773.1_mrna_XM_012314829.2_16117	LOC100648878
lcl|NC_015773.1_mrna_XM_012314830.2_16118	LOC100648878
lcl|NC_015773.1_mrna_XM_020865886.1_16119	LOC100648878
lcl|NC_015773.1_mrna_XM_020865887.1_16120	LOC100648878
lcl|NC_015773.1_mrna_XM_012314828.2_16121	LOC100642702
lcl|NC_015773.1_mrna_XM_012314826.2_16122	LOC100642702
lcl|NC_015773.1_mrna_XM_012314824.2_16123	LOC100648765
lcl|NC_015773.1_mrna_XM_012314823.2_16124	LOC100648765
lcl|NC_015773.1_mrna_XM_012314825.2_16125	LOC100648765
lcl|NC_015773.1_mrna_XM_003399644.3_16126	LOC100642381
lcl|NC_015773.1_mrna_XM_003399643.3_16127	LOC100642260
lcl|NC_015773.1_mrna_XM_012314817.2_16128	LOC100652291
lcl|NC_015773.1_mrna_XM_012314819.2_16129	LOC100652291
lcl|NC_015773.1_mrna_XM_003399642.3_16130	LOC100652291
lcl|NC_015773.1_mrna_XM_020865923.1_16131	LOC100652291
lcl|NC_015773.1_mrna_XM_020865922.1_16132	LOC100652291
lcl|NC_015773.1_mrna_XM_012314821.2_16133	LOC100652291
lcl|NC_015773.1_mrna_XM_012314822.2_16134	LOC100652291
lcl|NC_015773.1_mrna_XM_003399641.2_16135	LOC100631080
lcl|NC_015773.1_mrna_XM_012314816.2_16136	LOC100631080
lcl|NC_015773.1_ncrna_XR_002308253.1_16137	LOC110119756
lcl|NC_015773.1_mrna_XM_003399639.3_16138	LOC100651966
lcl|NC_015773.1_mrna_XM_012314815.2_16139	LOC100651966
lcl|NC_015773.1_mrna_XM_003399638.3_16140	LOC100651848
lcl|NC_015773.1_mrna_XM_020865895.1_16141	LOC100651848
lcl|NC_015773.1_mrna_XM_020865827.1_16142	LOC100648652
lcl|NC_015773.1_mrna_XM_003399637.3_16143	LOC100651727
lcl|NC_015773.1_mrna_XM_012314813.2_16144	LOC100651612
lcl|NC_015773.1_mrna_XM_003399636.3_16145	LOC100651612
lcl|NC_015773.1_trna_16146	TRNAS-UGA
lcl|NC_015773.1_mrna_XM_012314812.2_16147	LOC100651294
lcl|NC_015773.1_mrna_XM_003399635.3_16148	LOC100651497
lcl|NC_015773.1_mrna_XM_012314811.2_16149	LOC100648531
lcl|NC_015773.1_mrna_XM_003399634.3_16150	LOC100651172
lcl|NC_015773.1_mrna_XM_020865794.1_16151	LOC100648294
lcl|NC_015773.1_mrna_XM_003399933.3_16152	LOC100648294
lcl|NC_015773.1_mrna_XM_020865795.1_16153	LOC100648294
lcl|NC_015773.1_ncrna_XR_001099219.2_16154	LOC105666341
lcl|NC_015773.1_mrna_XM_020865755.1_16155	LOC100648179
lcl|NC_015773.1_mrna_XM_020865754.1_16156	LOC100648179
lcl|NC_015773.1_mrna_XM_003399633.2_16157	LOC100651050
lcl|NC_015773.1_mrna_XM_020865913.1_16158	LOC105666365
lcl|NC_015773.1_mrna_XM_003399632.3_16159	LOC100650935
lcl|NC_015773.1_mrna_XM_003399630.3_16160	LOC100650698
lcl|NC_015773.1_mrna_XM_012314809.2_16161	LOC100650821
lcl|NC_015773.1_mrna_XM_003399629.3_16162	LOC100650573
lcl|NC_015773.1_mrna_XM_012314808.2_16163	LOC100650573
lcl|NC_015773.1_mrna_XM_012314807.2_16164	LOC100650372
lcl|NC_015773.1_mrna_XM_020866050.1_16165	LOC100650250
lcl|NC_015773.1_mrna_XM_020866051.1_16166	LOC100650250
lcl|NC_015773.1_mrna_XM_003399625.2_16167	LOC100650008
lcl|NC_015773.1_mrna_XM_003399624.3_16168	LOC100649893
lcl|NC_015773.1_mrna_XM_003399626.3_16169	LOC100650125
lcl|NC_015773.1_mrna_XM_003399619.3_16170	LOC100649424
lcl|NC_015773.1_mrna_XM_020866054.1_16171	LOC110119780
lcl|NC_015773.1_mrna_XM_020866055.1_16172	LOC110119780
lcl|NC_015773.1_mrna_XM_020866053.1_16173	LOC110119780
lcl|NC_015773.1_mrna_XM_020866052.1_16174	LOC100649550
lcl|NC_015773.1_mrna_XM_012314800.2_16175	LOC105666340
lcl|NC_015773.1_mrna_XM_020865870.1_16176	LOC100648067
lcl|NC_015773.1_mrna_XM_020865866.1_16177	LOC100648067
lcl|NC_015773.1_mrna_XM_020865869.1_16178	LOC100648067
lcl|NC_015773.1_mrna_XM_020865867.1_16179	LOC100648067
lcl|NC_015773.1_mrna_XM_020865872.1_16180	LOC100648067
lcl|NC_015773.1_mrna_XM_020865868.1_16181	LOC100648067
lcl|NC_015773.1_mrna_XM_020865871.1_16182	LOC100648067
lcl|NC_015773.1_mrna_XM_003399618.3_16183	LOC100649307
lcl|NC_015773.1_ncrna_XR_002308249.1_16184	LOC110119751
lcl|NC_015773.1_mrna_XM_003399617.3_16185	LOC100649188
lcl|NC_015773.1_mrna_XM_003399930.3_16186	LOC100647939
lcl|NC_015773.1_mrna_XM_020865758.1_16187	LOC105666339
lcl|NC_015773.1_mrna_XM_020865756.1_16188	LOC105666339
lcl|NC_015773.1_mrna_XM_020865757.1_16189	LOC105666339
lcl|NC_015773.1_mrna_XM_012314798.2_16190	LOC100648796
lcl|NC_015773.1_mrna_XM_012314797.2_16191	LOC100648796
lcl|NC_015773.1_mrna_XM_012315249.2_16192	LOC105666364
lcl|NC_015773.1_mrna_XM_012314793.2_16193	LOC100647818
lcl|NC_015773.1_mrna_XM_003399613.3_16194	LOC100648688
lcl|NC_015773.1_mrna_XM_003399612.3_16195	LOC100648569
lcl|NC_015773.1_mrna_XM_003399611.3_16196	LOC100648451
lcl|NC_015773.1_mrna_XM_020865884.1_16197	LOC100648451
lcl|NC_015773.1_trna_16198	TRNAP-AGG
lcl|NC_015773.1_trna_16199	TRNAP-CGG
lcl|NC_015773.1_trna_16200	TRNAA-AGC
lcl|NC_015773.1_trna_16201	TRNAC-GCA
lcl|NC_015773.1_trna_16202	TRNAT-AGU
lcl|NC_015773.1_miscrna_XR_002308247.1_16203	LOC100648335
lcl|NC_015773.1_mrna_XM_003399610.3_16204	LOC100648335
lcl|NC_015773.1_mrna_XM_012314791.2_16205	LOC100648335
lcl|NC_015773.1_mrna_XM_012314792.2_16206	LOC100648335
lcl|NC_015773.1_mrna_XM_003399609.3_16207	LOC100648065
lcl|NC_015773.1_mrna_XM_020865796.1_16208	LOC100648065
lcl|NC_015773.1_mrna_XM_003399607.3_16209	LOC100648065
lcl|NC_015773.1_mrna_XM_003399608.3_16210	LOC100648065
lcl|NC_015773.1_mrna_XM_020865797.1_16211	LOC100647938
lcl|NC_015773.1_mrna_XM_012314787.2_16212	LOC100647588
lcl|NC_015773.1_mrna_XM_003399604.3_16213	LOC100647588
lcl|NC_015773.1_mrna_XM_003399605.3_16214	LOC100647702
lcl|NC_015773.1_miscrna_XR_001099217.2_16215	LOC100647702
lcl|NC_015773.1_mrna_XM_003399603.3_16216	LOC100647473
lcl|NC_015773.1_mrna_XM_012314785.2_16217	LOC105666338
lcl|NC_015773.1_mrna_XM_012314782.2_16218	LOC100647351
lcl|NC_015773.1_mrna_XM_012314783.2_16219	LOC100647351
lcl|NC_015773.1_mrna_XM_003399602.3_16220	LOC100647351
lcl|NC_015773.1_mrna_XM_012314779.2_16221	LOC100647703
lcl|NC_015773.1_mrna_XM_003399928.3_16222	LOC100647703
lcl|NC_015773.1_mrna_XM_012314780.2_16223	LOC100647703
lcl|NC_015773.1_mrna_XM_012314781.2_16224	LOC100647703
lcl|NC_015773.1_mrna_XM_003399601.3_16225	LOC100647076
lcl|NC_015773.1_mrna_XM_003399600.3_16226	LOC100647076
lcl|NC_015773.1_mrna_XM_003399599.3_16227	LOC100647076
lcl|NC_015773.1_mrna_XM_012314777.2_16228	LOC100646960
lcl|NC_015773.1_miscrna_XR_001099216.2_16229	LOC100646960
lcl|NC_015773.1_mrna_XM_012314775.2_16230	LOC100646960
lcl|NC_015773.1_miscrna_XR_001099215.2_16231	LOC100646960
lcl|NC_015773.1_mrna_XM_003399598.3_16232	LOC100646960
lcl|NC_015773.1_ncrna_XR_002308265.1_16233	LOC110119769
lcl|NC_015773.1_trna_16234	TRNAK-CUU
lcl|NC_015773.1_mrna_XM_012314773.1_16235	LOC100646840
lcl|NC_015773.1_mrna_XM_012314774.2_16236	LOC105666336
lcl|NC_015773.1_mrna_XM_003399596.3_16237	LOC100646721
lcl|NC_015773.1_mrna_XM_012314772.2_16238	LOC100646721
lcl|NC_015773.1_mrna_XM_012314770.2_16239	LOC100646599
lcl|NC_015773.1_mrna_XM_012314767.2_16240	LOC100646238
lcl|NC_015773.1_mrna_XM_020865914.1_16241	LOC105666363
lcl|NC_015773.1_mrna_XM_003399591.3_16242	LOC100646122
lcl|NC_015773.1_mrna_XM_020866058.1_16243	LOC100646238
lcl|NC_015773.1_mrna_XM_012314766.1_16244	LOC100646238
lcl|NC_015773.1_mrna_XM_012314768.2_16245	LOC100646238
lcl|NC_015773.1_mrna_XM_003399593.2_16246	LOC100646357
lcl|NC_015773.1_mrna_XM_012314769.2_16247	LOC105666335
lcl|NC_015773.1_mrna_XM_012314765.2_16248	LOC100643091
lcl|NC_015773.1_mrna_XM_003399582.3_16249	LOC100644937
lcl|NC_015773.1_mrna_XM_003399581.3_16250	LOC100644817
lcl|NC_015773.1_mrna_XM_012314762.2_16251	LOC100646003
lcl|NC_015773.1_mrna_XM_003399583.3_16252	LOC100645057
lcl|NC_015773.1_mrna_XM_020866059.1_16253	LOC100645057
lcl|NC_015773.1_mrna_XM_012314763.2_16254	LOC100645057
lcl|NC_015773.1_mrna_XM_003399589.3_16255	LOC100645886
lcl|NC_015773.1_mrna_XM_012314761.2_16256	LOC100645419
lcl|NC_015773.1_mrna_XM_012314755.2_16257	LOC100645649
lcl|NC_015773.1_mrna_XM_012314756.2_16258	LOC100645649
lcl|NC_015773.1_mrna_XM_020866064.1_16259	LOC100645649
lcl|NC_015773.1_mrna_XM_012314757.2_16260	LOC100645649
lcl|NC_015773.1_miscrna_XR_001099213.2_16261	LOC100645649
lcl|NC_015773.1_mrna_XM_020866062.1_16262	LOC100645649
lcl|NC_015773.1_mrna_XM_020866063.1_16263	LOC100645649
lcl|NC_015773.1_mrna_XM_020866065.1_16264	LOC100645649
lcl|NC_015773.1_mrna_XM_003399587.3_16265	LOC100645533
lcl|NC_015773.1_mrna_XM_020866061.1_16266	LOC100643213
lcl|NC_015773.1_mrna_XM_020866060.1_16267	LOC100643213
lcl|NC_015773.1_mrna_XM_003399967.3_16268	LOC100643213
lcl|NC_015773.1_mrna_XM_012314758.2_16269	LOC105666334
lcl|NC_015773.1_mrna_XM_012314759.2_16270	LOC105666334
lcl|NC_015773.1_mrna_XM_012314746.2_16271	LOC100647474
lcl|NC_015773.1_mrna_XM_012314749.2_16272	LOC100642972
lcl|NC_015773.1_mrna_XM_012314752.2_16273	LOC100642972
lcl|NC_015773.1_mrna_XM_012314751.2_16274	LOC100642972
lcl|NC_015773.1_mrna_XM_020865759.1_16275	LOC100642972
lcl|NC_015773.1_mrna_XM_012314753.2_16276	LOC105666333
lcl|NC_015773.1_mrna_XM_003399588.3_16277	LOC100645770
lcl|NC_015773.1_mrna_XM_012314754.2_16278	LOC100645297
lcl|NC_015773.1_ncrna_XR_002308242.1_16279	LOC110119742
lcl|NC_015773.1_mrna_XM_003399953.3_16280	LOC100651498
lcl|NC_015773.1_mrna_XM_020865761.1_16281	LOC105666362
lcl|NC_015773.1_mrna_XM_012314740.2_16282	LOC100650657
lcl|NC_015773.1_mrna_XM_012314743.2_16283	LOC100650657
lcl|NC_015773.1_mrna_XM_012314742.2_16284	LOC100650657
lcl|NC_015773.1_mrna_XM_012314741.2_16285	LOC100650657
lcl|NC_015773.1_mrna_XM_012314744.2_16286	LOC100650657
lcl|NC_015773.1_mrna_XM_020865760.1_16287	LOC100650657
lcl|NC_015773.1_mrna_XM_003399941.3_16288	LOC100649466
lcl|NC_015773.1_mrna_XM_012314737.2_16289	LOC100648412
lcl|NC_015773.1_mrna_XM_012314738.2_16290	LOC100648412
lcl|NC_015773.1_mrna_XM_003399927.3_16291	LOC100647589
lcl|NC_015773.1_mrna_XM_012314731.2_16292	LOC100647589
lcl|NC_015773.1_mrna_XM_012314733.2_16293	LOC100647352
lcl|NC_015773.1_mrna_XM_003399913.3_16294	LOC100645806
lcl|NC_015773.1_mrna_XM_020865879.1_16295	LOC100645806
lcl|NC_015773.1_mrna_XM_020865880.1_16296	LOC100645806
lcl|NC_015773.1_mrna_XM_012314735.2_16297	LOC100645806
lcl|NC_015773.1_mrna_XM_020865877.1_16298	LOC100645806
lcl|NC_015773.1_mrna_XM_012314736.2_16299	LOC100645806
lcl|NC_015773.1_mrna_XM_020865878.1_16300	LOC100645806
lcl|NC_015773.1_mrna_XM_003399900.3_16301	LOC100644341
lcl|NC_015773.1_mrna_XM_020865882.1_16302	LOC100647233
lcl|NC_015773.1_mrna_XM_003399877.3_16303	LOC100651341
lcl|NC_015773.1_mrna_XM_003399867.3_16304	LOC100650126
lcl|NC_015773.1_mrna_XM_003399856.3_16305	LOC100648651
lcl|NC_015773.1_mrna_XM_012314730.2_16306	LOC100645888
lcl|NC_015773.1_mrna_XM_003399824.3_16307	LOC100644616
lcl|NC_015773.1_mrna_XM_003399814.3_16308	LOC100643256
lcl|NC_015773.1_mrna_XM_003399806.3_16309	LOC100652323
lcl|NC_015773.1_mrna_XM_012314727.1_16310	LOC100650822
lcl|NC_015773.1_mrna_XM_012314729.2_16311	LOC100650822
lcl|NC_015773.1_mrna_XM_003399923.3_16312	LOC100647114
lcl|NC_015773.1_mrna_XM_012314718.1_16313	LOC100648066
lcl|NC_015773.1_mrna_XM_012314714.1_16314	LOC100648066
lcl|NC_015773.1_mrna_XM_012314712.1_16315	LOC100648066
lcl|NC_015773.1_mrna_XM_012314699.1_16316	LOC100648066
lcl|NC_015773.1_mrna_XM_012314690.1_16317	LOC100648066
lcl|NC_015773.1_mrna_XM_012314726.1_16318	LOC100648066
lcl|NC_015773.1_mrna_XM_012314723.1_16319	LOC100648066
lcl|NC_015773.1_mrna_XM_012314720.1_16320	LOC100648066
lcl|NC_015773.1_mrna_XM_012314724.1_16321	LOC100648066
lcl|NC_015773.1_mrna_XM_012314721.1_16322	LOC100648066
lcl|NC_015773.1_mrna_XM_012314715.1_16323	LOC100648066
lcl|NC_015773.1_mrna_XM_012314725.1_16324	LOC100648066
lcl|NC_015773.1_mrna_XM_012314722.1_16325	LOC100648066
lcl|NC_015773.1_mrna_XM_012314716.1_16326	LOC100648066
lcl|NC_015773.1_mrna_XM_012314710.1_16327	LOC100648066
lcl|NC_015773.1_mrna_XM_012314719.1_16328	LOC100648066
lcl|NC_015773.1_mrna_XM_012314711.1_16329	LOC100648066
lcl|NC_015773.1_mrna_XM_012314707.1_16330	LOC100648066
lcl|NC_015773.1_mrna_XM_020865748.1_16331	LOC100648066
lcl|NC_015773.1_mrna_XM_012314717.1_16332	LOC100648066
lcl|NC_015773.1_mrna_XM_012314709.1_16333	LOC100648066
lcl|NC_015773.1_mrna_XM_012314706.1_16334	LOC100648066
lcl|NC_015773.1_mrna_XM_012314713.1_16335	LOC100648066
lcl|NC_015773.1_mrna_XM_012314703.1_16336	LOC100648066
lcl|NC_015773.1_mrna_XM_012314708.1_16337	LOC100648066
lcl|NC_015773.1_mrna_XM_012314705.1_16338	LOC100648066
lcl|NC_015773.1_mrna_XM_012314700.1_16339	LOC100648066
lcl|NC_015773.1_mrna_XM_012314696.1_16340	LOC100648066
lcl|NC_015773.1_mrna_XM_012314702.1_16341	LOC100648066
lcl|NC_015773.1_mrna_XM_003399771.2_16342	LOC100648066
lcl|NC_015773.1_mrna_XM_012314693.1_16343	LOC100648066
lcl|NC_015773.1_mrna_XM_020865747.1_16344	LOC100648066
lcl|NC_015773.1_mrna_XM_012314701.1_16345	LOC100648066
lcl|NC_015773.1_mrna_XM_012314695.1_16346	LOC100648066
lcl|NC_015773.1_mrna_XM_012314691.1_16347	LOC100648066
lcl|NC_015773.1_mrna_XM_012314698.1_16348	LOC100648066
lcl|NC_015773.1_mrna_XM_012314692.1_16349	LOC100648066
lcl|NC_015773.1_mrna_XM_012314689.1_16350	LOC100648066
lcl|NC_015773.1_mrna_XM_003399760.3_16351	LOC100646752
lcl|NC_015773.1_mrna_XM_003399751.3_16352	LOC100645685
lcl|NC_015773.1_mrna_XM_012314688.2_16353	LOC100645685
lcl|NC_015773.1_trna_16354	TRNAT-AGU
lcl|NC_015773.1_trna_16355	TRNAP-AGG
lcl|NC_015773.1_trna_16356	TRNAA-AGC
lcl|NC_015773.1_trna_16357	TRNAA-AGC
lcl|NC_015773.1_mrna_XM_020865788.1_16358	LOC100646994
lcl|NC_015773.1_mrna_XM_020866078.1_16359	LOC100643586
lcl|NC_015773.1_mrna_XM_012314686.2_16360	LOC100643586
lcl|NC_015773.1_mrna_XM_003399736.3_16361	LOC100643586
lcl|NC_015773.1_mrna_XM_020866038.1_16362	LOC100652322
lcl|NC_015773.1_mrna_XM_012314679.2_16363	LOC100649589
lcl|NC_015773.1_mrna_XM_012314680.2_16364	LOC100649589
lcl|NC_015773.1_mrna_XM_003399704.3_16365	LOC100649589
lcl|NC_015773.1_mrna_XM_020866037.1_16366	LOC100647077
lcl|NC_015773.1_mrna_XM_012314685.2_16367	LOC100647077
lcl|NC_015773.1_mrna_XM_012314684.2_16368	LOC100647077
lcl|NC_015773.1_mrna_XM_012314681.2_16369	LOC100647077
lcl|NC_015773.1_mrna_XM_012314683.2_16370	LOC100647077
lcl|NC_015773.1_mrna_XM_003399696.3_16371	LOC100648411
lcl|NC_015773.1_mrna_XM_003399674.2_16372	LOC100645887
lcl|NC_015773.1_mrna_XM_003399664.3_16373	LOC100644735
lcl|NC_015773.1_mrna_XM_020865980.1_16374	LOC100642581
lcl|NC_015773.1_mrna_XM_020865979.1_16375	LOC100642581
lcl|NC_015773.1_mrna_XM_012314676.2_16376	LOC100642581
lcl|NC_015773.1_mrna_XM_012314677.2_16377	LOC100642581
lcl|NC_015773.1_mrna_XM_003399594.2_16378	LOC100646480
lcl|NC_015773.1_mrna_XM_012314675.2_16379	LOC100645172
